Time,Date,Sender_account,Receiver_account,Amount_in_GBP,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type,cross_border_score,amount_score,currency_score,payment_type_score,pattern_score,total_risk_score,risk_category,priority_review_flag
49:55.0,10-08-2023,7580059423,6102052410,3918.370117,KYD,USD,Cayman Islands,USA,Prepaid Card,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
55:41.0,20-07-2023,8483055156,1293374048,658.4199829,PAB,KYD,Panama,Cayman Islands,Cross-border,0,Normal_Small_Fan_Out,20,0,15,15,5,55,Medium,0
25:52.0,30-05-2022,7376792083,8789294644,3887.72998,GBP,SGD,UK,Singapore,Wire Transfer,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
47:11.0,02-08-2021,1019895058,6071311041,1465.949951,Dirham,SGD,UAE,Singapore,Credit Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
01:32.0,20-06-2023,9634382953,6864089806,2307.600098,GBP,Dirham,UK,UAE,Prepaid Card,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
36:50.0,22-02-2023,4001795495,1359889886,6184.72998,KYD,GBP,Cayman Islands,UK,Cheque,0,Normal_Small_Fan_Out,20,15,15,8,5,63,Medium,1
19:47.0,25-01-2023,6515849356,7535999092,683.5599976,Dirham,KYD,UAE,Cayman Islands,Credit Card,0,Normal_Cash_Deposits,20,0,15,5,5,45,Medium,0
04:03.0,02-07-2021,3359449048,8170546046,4652.589844,PAB,SGD,Panama,Singapore,Cheque,0,Normal_Fan_Out,20,5,15,8,5,53,Medium,0
02:39.0,30-04-2021,9467323284,2137233787,6098.52002,SGD,USD,Singapore,USA,Credit Card,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
14:17.0,20-10-2023,7917230813,8053350477,4224.370117,SGD,SGD,Singapore,Singapore,Cross-border,0,Normal_Cash_Deposits,0,5,0,15,5,25,Low,0
22:15.0,10-10-2023,1810961559,1116082363,201.0700073,Dirham,Dirham,UAE,UAE,Cash Deposit,0,Normal_Small_Fan_Out,0,0,0,10,5,15,Low,0
04:35.0,16-08-2022,1073550888,6016453517,9855.339844,KYD,Dirham,Cayman Islands,UAE,Cash Deposit,0,Normal_Cash_Deposits,20,15,15,10,5,65,Medium,1
10:34.0,26-10-2021,7262398095,5641948334,3677.48999,EUR,GBP,Germany,UK,Credit Card,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
11:58.0,07-03-2021,7578366655,3139844444,7787.990234,Dirham,Dirham,UAE,UAE,Credit Card,0,Normal_Fan_Out,0,15,0,5,5,25,Low,0
56:29.0,25-04-2023,7538283469,2027298545,3263.209961,SGD,GBP,Singapore,UK,Prepaid Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
41:58.0,17-08-2022,6586611917,7865722191,4755.419922,PAB,PAB,Panama,Panama,Cash Deposit,0,Normal_Cash_Deposits,0,5,0,10,5,20,Low,0
02:31.0,21-07-2021,9648963106,9644212239,3890.75,SGD,GBP,Singapore,UK,Cheque,0,Normal_Fan_In,20,5,15,8,5,53,Medium,0
01:27.0,24-01-2021,6818756892,6310544887,3431.969971,GBP,EUR,UK,Germany,Credit Card,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
39:43.0,02-10-2022,8589548267,6010141464,228.3000031,EUR,PAB,Germany,Panama,ACH,0,Normal_Cash_Deposits,20,0,15,5,5,45,Medium,0
42:07.0,23-11-2021,8501112649,4735884246,3606.610107,SGD,USD,Singapore,USA,Cross-border,0,Normal_Fan_Out,20,5,15,15,5,60,Medium,0
17:50.0,13-04-2022,1430937745,9523127161,8896.009766,USD,SGD,USA,Singapore,Cheque,0,Normal_Small_Fan_Out,20,15,15,8,5,63,Medium,1
42:36.0,24-04-2021,2482314151,4779592119,6907.029785,EUR,GBP,Germany,UK,Cash Deposit,0,Normal_Fan_Out,20,15,15,10,5,65,Medium,1
48:26.0,20-08-2022,2653439304,8068546127,1462.77002,SGD,PAB,Singapore,Panama,Wire Transfer,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
51:29.0,21-05-2021,3063742005,2106709306,5915.640137,Dirham,Dirham,UAE,UAE,Cash Deposit,0,Normal_Fan_Out,0,15,0,10,5,30,Low,0
19:50.0,20-04-2022,2829718154,7146079560,8923.389648,EUR,Dirham,Germany,UAE,ACH,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
37:54.0,10-01-2022,8954476767,8584687669,7003.339844,EUR,SGD,Germany,Singapore,Wire Transfer,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
32:03.0,15-11-2021,2430281924,5185745944,1495.359985,Dirham,EUR,UAE,Germany,Wire Transfer,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
48:50.0,17-09-2021,9337865243,4623283133,8679.650391,PAB,Dirham,Panama,UAE,Prepaid Card,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
02:54.0,20-01-2022,3754749376,9331457664,3022.419922,GBP,SGD,UK,Singapore,Cross-border,0,Normal_Fan_Out,20,5,15,15,5,60,Medium,0
01:20.0,28-05-2022,7436559982,8343489125,4546.220215,Dirham,GBP,UAE,UK,Cross-border,0,Normal_Cash_Deposits,20,5,15,15,5,60,Medium,0
08:06.0,08-12-2022,7646815745,1140673668,5266.169922,KYD,EUR,Cayman Islands,Germany,Wire Transfer,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
23:42.0,22-05-2023,8116531244,5493421652,8506.55957,GBP,KYD,UK,Cayman Islands,Credit Card,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
15:38.0,13-08-2022,7861887318,3320668898,9316.759766,USD,PAB,USA,Panama,Cash Deposit,0,Normal_Cash_Deposits,20,15,15,10,5,65,Medium,1
23:59.0,18-10-2021,7889117519,1305002916,9297.230469,Dirham,USD,UAE,USA,Prepaid Card,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
52:36.0,23-05-2021,6846595455,5884949199,89.45999908,PAB,KYD,Panama,Cayman Islands,Cheque,0,Normal_Small_Fan_Out,20,0,15,8,5,48,Medium,0
18:34.0,17-05-2021,1943900199,7157559048,9219.669922,Dirham,EUR,UAE,Germany,Cross-border,0,Normal_Small_Fan_Out,20,15,15,15,5,70,High,1
58:16.0,27-03-2023,9545814112,2568925590,553.3300171,KYD,USD,Cayman Islands,USA,Cash Deposit,0,Normal_Fan_Out,20,0,15,10,5,50,Medium,0
32:08.0,05-08-2021,2137008192,6912447306,2665.080078,Dirham,KYD,UAE,Cayman Islands,Cross-border,0,Normal_Fan_In,20,5,15,15,5,60,Medium,0
55:54.0,16-01-2022,9200731374,5443929272,5154.72998,SGD,EUR,Singapore,Germany,Cheque,0,Normal_Fan_In,20,15,15,8,5,63,Medium,1
15:40.0,16-11-2022,3309736870,4361685756,4804.459961,Dirham,PAB,UAE,Panama,ACH,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
08:29.0,27-12-2021,4461729576,2755718082,6051.049805,GBP,Dirham,UK,UAE,Cross-border,0,Normal_Fan_Out,20,15,15,15,5,70,High,1
10:22.0,14-05-2022,7081669255,5501026872,4799.669922,SGD,EUR,Singapore,Germany,ACH,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
05:08.0,30-08-2022,5224839389,8644567966,9344.410156,Dirham,USD,UAE,USA,ACH,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
54:05.0,23-09-2022,1567412204,5064835898,2413.080078,KYD,EUR,Cayman Islands,Germany,ACH,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
43:48.0,02-06-2023,7196989077,1808052356,2747.51001,USD,KYD,USA,Cayman Islands,ACH,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
50:57.0,25-10-2023,4620442727,6816013771,9208.169922,SGD,USD,Singapore,USA,Cheque,0,Normal_Fan_In,20,15,15,8,5,63,Medium,1
54:06.0,30-11-2023,4467725879,6443791663,776.6300049,SGD,PAB,Singapore,Panama,Prepaid Card,0,Normal_Fan_Out,20,0,15,5,5,45,Medium,0
52:28.0,22-10-2021,8135141866,8499681619,6099.509766,SGD,GBP,Singapore,UK,ACH,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
12:47.0,17-05-2023,7767601310,6598411294,6820.540039,PAB,Dirham,Panama,UAE,ACH,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
09:36.0,11-12-2021,2031786216,3563171494,5060.359863,SGD,USD,Singapore,USA,Credit Card,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
11:14.0,22-04-2021,4894141592,6634453643,6945.379883,GBP,SGD,UK,Singapore,Prepaid Card,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
34:23.0,23-09-2022,6177331935,9971297855,1735.819946,EUR,GBP,Germany,UK,Cross-border,0,Normal_Fan_Out,20,5,15,15,5,60,Medium,0
23:27.0,05-05-2021,6151255219,4113745171,8527.799805,PAB,USD,Panama,USA,Credit Card,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
40:47.0,19-11-2023,9432838665,9819736454,1408.859985,SGD,GBP,Singapore,UK,Cash Deposit,0,Normal_Fan_In,20,5,15,10,5,55,Medium,0
46:35.0,29-06-2023,2843145222,7106368336,4014.120117,Dirham,SGD,UAE,Singapore,ACH,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
05:18.0,12-09-2022,1200800397,9385407237,761.8200073,USD,Dirham,USA,UAE,Cross-border,0,Normal_Fan_In,20,0,15,15,5,55,Medium,0
19:30.0,21-07-2022,7376563775,8447419427,5456.660156,USD,Dirham,USA,UAE,Cheque,0,Normal_Cash_Deposits,20,15,15,8,5,63,Medium,1
54:23.0,30-06-2023,7585576627,5483571204,6700.759766,USD,KYD,USA,Cayman Islands,Wire Transfer,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
19:59.0,24-06-2021,4925757609,4728004742,9412.799805,PAB,USD,Panama,USA,ACH,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
06:25.0,08-08-2023,9869260962,6937250977,7395.970215,Dirham,KYD,UAE,Cayman Islands,Cheque,0,Normal_Fan_In,20,15,15,8,5,63,Medium,1
19:13.0,04-08-2022,8917064669,8575168216,5415.620117,USD,PAB,USA,Panama,Prepaid Card,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
24:46.0,18-04-2022,3425525840,9579709880,9326.839844,EUR,PAB,Germany,Panama,Prepaid Card,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
15:30.0,09-07-2021,1465046246,6507366076,4789.580078,Dirham,GBP,UAE,UK,Cheque,0,Normal_Fan_In,20,5,15,8,5,53,Medium,0
09:38.0,20-02-2023,8811043153,3365036176,5616.439941,KYD,USD,Cayman Islands,USA,Cheque,0,Normal_Fan_Out,20,15,15,8,5,63,Medium,1
59:14.0,25-08-2023,9867189689,5289793697,5965.02002,KYD,GBP,Cayman Islands,UK,ACH,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
39:00.0,25-01-2022,1524678096,6932352100,4105.700195,PAB,SGD,Panama,Singapore,Prepaid Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
15:55.0,27-05-2023,2513602711,8433085097,8386.44043,SGD,PAB,Singapore,Panama,Cross-border,0,Normal_Cash_Deposits,20,15,15,15,5,70,High,1
19:34.0,16-10-2021,7285103137,2102744969,1859.910034,USD,Dirham,USA,UAE,Cross-border,0,Normal_Cash_Deposits,20,5,15,15,5,60,Medium,0
03:26.0,15-10-2022,6637819417,3272947154,5552.870117,USD,SGD,USA,Singapore,ACH,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
08:54.0,15-07-2023,7267697053,6476506208,7225.109863,PAB,SGD,Panama,Singapore,Cheque,0,Normal_Cash_Deposits,20,15,15,8,5,63,Medium,1
32:03.0,28-11-2022,2474312683,7238487166,9040.719727,Dirham,GBP,UAE,UK,ACH,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
05:14.0,30-06-2021,2293864945,7969930072,8840.339844,PAB,EUR,Panama,Germany,Cross-border,0,Normal_Fan_In,20,15,15,15,5,70,High,1
18:40.0,30-03-2021,5574303230,4845901064,5092.319824,USD,EUR,USA,Germany,Cross-border,0,Normal_Cash_Deposits,20,15,15,15,5,70,High,1
47:29.0,09-05-2021,7250805547,7646560600,6435.180176,PAB,KYD,Panama,Cayman Islands,ACH,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
19:42.0,17-08-2022,6709316542,5110650040,3948.429932,EUR,SGD,Germany,Singapore,Cross-border,0,Normal_Cash_Deposits,20,5,15,15,5,60,Medium,0
38:20.0,22-01-2021,3283023829,6579211172,4687.100098,KYD,GBP,Cayman Islands,UK,Cash Deposit,0,Normal_Fan_In,20,5,15,10,5,55,Medium,0
50:31.0,03-09-2021,9554907515,5168301195,9063.599609,KYD,KYD,Cayman Islands,Cayman Islands,Prepaid Card,0,Normal_Small_Fan_Out,0,15,0,5,5,25,Low,0
12:15.0,05-12-2022,6493435344,6070112534,9307.730469,PAB,GBP,Panama,UK,Prepaid Card,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
12:17.0,20-01-2023,8900428099,4583264342,8955.19043,Dirham,Dirham,UAE,UAE,Credit Card,0,Normal_Cash_Deposits,0,15,0,5,5,25,Low,0
37:09.0,28-12-2021,6559750915,6480565726,1392.319946,PAB,EUR,Panama,Germany,Prepaid Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
22:54.0,21-04-2022,4794021941,8697531922,8502.339844,SGD,SGD,Singapore,Singapore,Wire Transfer,0,Normal_Cash_Deposits,0,15,0,5,5,25,Low,0
40:23.0,13-07-2023,8824248473,2207327325,9484.150391,SGD,KYD,Singapore,Cayman Islands,Cross-border,0,Normal_Fan_Out,20,15,15,15,5,70,High,1
27:47.0,08-04-2021,8034271315,4658752947,3618.879883,Dirham,GBP,UAE,UK,Cash Deposit,0,Normal_Small_Fan_Out,20,5,15,10,5,55,Medium,0
38:51.0,30-03-2023,8829175872,4242471689,5191.279785,SGD,KYD,Singapore,Cayman Islands,Cross-border,0,Normal_Small_Fan_Out,20,15,15,15,5,70,High,1
58:46.0,09-06-2021,7882795800,2907237909,7793.160156,GBP,GBP,UK,UK,Cheque,0,Normal_Small_Fan_Out,0,15,0,8,5,28,Low,0
05:42.0,23-02-2023,7358786579,5899984023,5625.160156,USD,GBP,USA,UK,Wire Transfer,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
19:16.0,19-08-2021,3108886181,9196381937,9934.900391,PAB,GBP,Panama,UK,Credit Card,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
21:55.0,17-12-2023,4945214126,9127658438,4562.580078,PAB,KYD,Panama,Cayman Islands,Cross-border,0,Normal_Fan_Out,20,5,15,15,5,60,Medium,0
55:49.0,29-08-2021,3686606304,2616613761,7142.290039,USD,PAB,USA,Panama,Wire Transfer,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
28:41.0,20-12-2021,8091336166,4759905724,7927.990234,Dirham,KYD,UAE,Cayman Islands,Cross-border,0,Normal_Small_Fan_Out,20,15,15,15,5,70,High,1
38:25.0,19-07-2022,5624508254,3423004997,4946.060059,EUR,Dirham,Germany,UAE,ACH,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
13:35.0,21-02-2022,2275519077,5751415923,8571.269531,PAB,SGD,Panama,Singapore,Cheque,0,Normal_Cash_Deposits,20,15,15,8,5,63,Medium,1
40:00.0,25-05-2023,2913598520,8232696272,5466.080078,GBP,GBP,UK,UK,Cross-border,0,Normal_Fan_In,0,15,0,15,5,35,Low,0
58:13.0,19-05-2022,2269008780,7021614475,4122.390137,USD,KYD,USA,Cayman Islands,Cross-border,0,Normal_Small_Fan_Out,20,5,15,15,5,60,Medium,0
32:52.0,30-05-2023,5500150644,4411839933,1087.160034,GBP,PAB,UK,Panama,Credit Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
12:27.0,06-07-2023,9319193396,2938534622,3940.199951,SGD,Dirham,Singapore,UAE,Prepaid Card,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
43:39.0,24-10-2023,6590324461,5973254973,7342.029785,SGD,SGD,Singapore,Singapore,ACH,0,Normal_Cash_Deposits,0,15,0,5,5,25,Low,0
33:46.0,09-11-2021,6952896593,4708844950,9213.650391,Dirham,Dirham,UAE,UAE,Cheque,0,Normal_Cash_Deposits,0,15,0,8,5,28,Low,0
18:17.0,14-05-2023,9435149952,1404125718,2524.280029,KYD,GBP,Cayman Islands,UK,Cheque,0,Normal_Fan_In,20,5,15,8,5,53,Medium,0
07:29.0,22-07-2022,9882167517,4555553377,3558.800049,GBP,GBP,UK,UK,Cash Deposit,0,Normal_Fan_In,0,5,0,10,5,20,Low,0
26:28.0,05-03-2021,3831427052,5672725653,1548.069946,GBP,USD,UK,USA,Prepaid Card,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
09:56.0,11-12-2021,5832806564,7562188742,6910.319824,KYD,USD,Cayman Islands,USA,Credit Card,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
26:27.0,29-10-2023,4778323536,1512175177,9602.280273,KYD,EUR,Cayman Islands,Germany,Cheque,0,Normal_Fan_In,20,15,15,8,5,63,Medium,1
46:30.0,08-10-2021,1253344983,7889853590,6413.109863,EUR,GBP,Germany,UK,Prepaid Card,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
49:35.0,17-06-2022,2327898710,9263182485,6174.589844,SGD,SGD,Singapore,Singapore,Prepaid Card,0,Normal_Small_Fan_Out,0,15,0,5,5,25,Low,0
32:41.0,18-09-2021,5629953978,7192176772,5539.359863,KYD,SGD,Cayman Islands,Singapore,Cash Deposit,0,Normal_Cash_Deposits,20,15,15,10,5,65,Medium,1
14:11.0,23-06-2021,2395478176,8516115231,893.6699829,PAB,PAB,Panama,Panama,Cash Deposit,0,Normal_Cash_Deposits,0,0,0,10,5,15,Low,0
14:48.0,12-12-2021,8380941093,5225130560,7297.740234,USD,USD,USA,USA,Credit Card,0,Normal_Fan_Out,0,15,0,5,5,25,Low,0
24:27.0,02-09-2021,1813827797,3678200609,6024.470215,USD,Dirham,USA,UAE,Wire Transfer,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
38:26.0,16-06-2021,2997221462,3565469173,6618.149902,GBP,SGD,UK,Singapore,Cheque,0,Normal_Fan_In,20,15,15,8,5,63,Medium,1
26:43.0,05-10-2021,7248982149,9419843319,8989.120117,PAB,USD,Panama,USA,Credit Card,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
28:32.0,28-10-2021,2945728718,4793892723,7841.77002,Dirham,SGD,UAE,Singapore,Cash Deposit,0,Normal_Small_Fan_Out,20,15,15,10,5,65,Medium,1
41:49.0,07-12-2022,8079627247,9406084542,7811.339844,EUR,SGD,Germany,Singapore,Cash Deposit,0,Normal_Small_Fan_Out,20,15,15,10,5,65,Medium,1
39:06.0,22-01-2023,4545759611,3236331021,9272.570313,KYD,EUR,Cayman Islands,Germany,ACH,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
37:15.0,23-12-2022,9946285137,9550153066,9899.450195,PAB,Dirham,Panama,UAE,Wire Transfer,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
03:30.0,12-11-2021,5660296956,5439501413,5817.009766,KYD,USD,Cayman Islands,USA,Wire Transfer,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
49:19.0,20-03-2021,6706482614,8250230716,1097.72998,PAB,USD,Panama,USA,Wire Transfer,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
54:10.0,11-08-2023,8722649728,8466537885,4596.709961,USD,USD,USA,USA,ACH,0,Normal_Fan_Out,0,5,0,5,5,15,Low,0
59:01.0,07-06-2021,1371547196,2946900326,7878.140137,Dirham,Dirham,UAE,UAE,Credit Card,0,Normal_Small_Fan_Out,0,15,0,5,5,25,Low,0
58:26.0,12-10-2021,2734121321,5410046887,286.980011,KYD,EUR,Cayman Islands,Germany,Cheque,0,Normal_Small_Fan_Out,20,0,15,8,5,48,Medium,0
53:32.0,08-11-2023,9360765307,5819625374,578.3099976,USD,EUR,USA,Germany,Prepaid Card,0,Normal_Cash_Deposits,20,0,15,5,5,45,Medium,0
00:04.0,12-06-2022,2805103491,6216908183,680.9099731,GBP,KYD,UK,Cayman Islands,Cheque,0,Normal_Fan_Out,20,0,15,8,5,48,Medium,0
29:54.0,06-07-2023,9547096454,4144725914,7313.049805,GBP,EUR,UK,Germany,Credit Card,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
50:45.0,28-01-2023,6771307331,1081383163,5016.649902,SGD,KYD,Singapore,Cayman Islands,Cheque,0,Normal_Small_Fan_Out,20,15,15,8,5,63,Medium,1
00:21.0,20-03-2022,4612597915,6349770574,3695.290039,SGD,GBP,Singapore,UK,Credit Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
58:09.0,22-04-2021,7745663071,1952595496,1065.109985,USD,SGD,USA,Singapore,Cash Deposit,0,Normal_Small_Fan_Out,20,5,15,10,5,55,Medium,0
22:58.0,19-01-2021,6300815163,9817648359,7325.080078,EUR,PAB,Germany,Panama,ACH,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
33:49.0,02-03-2021,5851174364,5743564811,3216.98999,SGD,EUR,Singapore,Germany,Wire Transfer,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
28:52.0,31-03-2022,5820417582,8088727647,2660.590088,USD,PAB,USA,Panama,Prepaid Card,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
13:14.0,14-03-2021,8349160235,5297847652,6526.669922,EUR,USD,Germany,USA,Cross-border,0,Normal_Small_Fan_Out,20,15,15,15,5,70,High,1
33:46.0,21-08-2022,4688030798,8122458097,5594.52002,SGD,SGD,Singapore,Singapore,Wire Transfer,0,Normal_Fan_Out,0,15,0,5,5,25,Low,0
13:39.0,01-08-2021,1316967217,6522890548,3630.47998,Dirham,USD,UAE,USA,Cross-border,0,Normal_Fan_In,20,5,15,15,5,60,Medium,0
47:23.0,29-07-2022,4585754623,1330370539,6418.459961,GBP,EUR,UK,Germany,Credit Card,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
50:13.0,20-05-2021,9032527598,4857333356,2719.5,KYD,SGD,Cayman Islands,Singapore,Prepaid Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
51:02.0,09-05-2023,4602553875,4662667663,7950.350098,PAB,Dirham,Panama,UAE,Cash Deposit,0,Normal_Fan_In,20,15,15,10,5,65,Medium,1
02:03.0,16-01-2022,2893686190,9502422771,2300.899902,USD,Dirham,USA,UAE,Credit Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
23:46.0,18-09-2022,5757818244,2892568411,1596.790039,SGD,USD,Singapore,USA,Prepaid Card,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
31:44.0,20-07-2021,7793346337,6550182765,7826.569824,PAB,SGD,Panama,Singapore,Cash Deposit,0,Normal_Fan_Out,20,15,15,10,5,65,Medium,1
37:57.0,11-04-2022,9537704747,3324919295,7081.839844,GBP,SGD,UK,Singapore,ACH,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
54:23.0,28-09-2023,6007239669,6384776697,1834.560059,EUR,EUR,Germany,Germany,Cross-border,0,Normal_Cash_Deposits,0,5,0,15,5,25,Low,0
36:48.0,18-12-2021,5572692477,5008896019,1171.300049,PAB,EUR,Panama,Germany,ACH,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
54:38.0,20-08-2022,7955295997,6314080457,8385.610352,Dirham,GBP,UAE,UK,Cash Deposit,0,Normal_Cash_Deposits,20,15,15,10,5,65,Medium,1
04:52.0,09-08-2021,5402013490,1951149988,7768.220215,PAB,SGD,Panama,Singapore,Cash Deposit,0,Normal_Fan_In,20,15,15,10,5,65,Medium,1
39:13.0,05-04-2021,6039718241,3634481786,3279.300049,Dirham,USD,UAE,USA,Cross-border,0,Normal_Cash_Deposits,20,5,15,15,5,60,Medium,0
19:05.0,01-01-2021,7415359341,6691242125,6585.390137,Dirham,SGD,UAE,Singapore,Cash Deposit,0,Normal_Cash_Deposits,20,15,15,10,5,65,Medium,1
30:16.0,13-01-2023,3417280826,5931754270,1250.359985,GBP,PAB,UK,Panama,Credit Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
56:14.0,20-11-2023,7991715298,9409442606,5075.410156,Dirham,Dirham,UAE,UAE,Cash Deposit,0,Normal_Fan_In,0,15,0,10,5,30,Low,0
02:37.0,13-07-2022,7078075232,2693688341,197.1199951,Dirham,GBP,UAE,UK,Wire Transfer,0,Normal_Cash_Deposits,20,0,15,5,5,45,Medium,0
09:08.0,01-08-2022,6872426096,1185641934,3922.100098,KYD,EUR,Cayman Islands,Germany,Cash Deposit,0,Normal_Cash_Deposits,20,5,15,10,5,55,Medium,0
30:03.0,30-09-2023,1791603865,1631165936,757.6799927,GBP,GBP,UK,UK,Credit Card,0,Normal_Fan_Out,0,0,0,5,5,10,Low,0
45:20.0,21-09-2023,3422688264,9881077335,4756.720215,EUR,Dirham,Germany,UAE,Wire Transfer,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
16:08.0,14-05-2023,3359965087,2092483407,4222.600098,USD,PAB,USA,Panama,Prepaid Card,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
25:42.0,19-02-2022,4279243334,6362369736,4449.410156,USD,SGD,USA,Singapore,Cash Deposit,0,Normal_Fan_Out,20,5,15,10,5,55,Medium,0
02:26.0,31-07-2023,4841415303,3418019423,462.8599854,GBP,GBP,UK,UK,Credit Card,0,Normal_Cash_Deposits,0,0,0,5,5,10,Low,0
10:08.0,13-06-2021,6337391151,4053466387,3622.550049,Dirham,PAB,UAE,Panama,Prepaid Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
48:40.0,04-11-2023,7651753931,7546234360,7567.27002,SGD,GBP,Singapore,UK,Credit Card,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
12:11.0,05-12-2022,9445914059,5823950088,3695.449951,KYD,PAB,Cayman Islands,Panama,Wire Transfer,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
15:49.0,30-10-2022,8090146975,4704182394,7154.569824,KYD,SGD,Cayman Islands,Singapore,Cheque,0,Normal_Fan_Out,20,15,15,8,5,63,Medium,1
07:30.0,17-10-2022,6827760005,8078100730,3701.090088,Dirham,USD,UAE,USA,Cheque,0,Normal_Cash_Deposits,20,5,15,8,5,53,Medium,0
22:44.0,28-01-2021,3699200535,2905746956,4238.160156,KYD,GBP,Cayman Islands,UK,ACH,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
12:45.0,18-11-2023,2745931008,5656011493,5643.279785,USD,Dirham,USA,UAE,Wire Transfer,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
28:40.0,28-08-2023,9685452631,8807028425,9507.30957,EUR,USD,Germany,USA,Wire Transfer,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
50:14.0,25-07-2022,6694541461,3452990368,1097.52002,GBP,Dirham,UK,UAE,ACH,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
31:56.0,11-05-2021,7901949794,4375174588,338.8099976,SGD,EUR,Singapore,Germany,ACH,0,Normal_Cash_Deposits,20,0,15,5,5,45,Medium,0
